FOLD,SHIP_NO,DWG_NO,TRUE_CODE,PRED_CODE
3,S09406,WH11CY711,5_2,"1_G, 1_1"
3,256506,WS11BJ101,5_2,"1_E, 1_1"
3,816006,SS13BA201,5_2,"1_1, 1_G"
3,S09406,WA870WB21,5_2,"1_G, 5_2"
3,253506,SB17BA201,5_2,"1_1, 5_2"
3,253406,SB14BA201,5_2,"1_1, 5_2"
3,253406,SB13BA201,5_2,"1_1, 5_2"
3,408606,WT13CJ101,5_2,1_E
3,816206,WF51PL701,5_2,"1_9, 1_E"
3,408606,SE52BC102,5_2,"1_1, 5_2"
3,408606,SE52BA201,5_2,"1_1, 5_2"
3,255106,SB17BC101,5_2,"1_1, 5_2"
3,255106,SB16BC101,5_2,"1_1, 5_2"
3,255006,SB16BC101,5_2,"1_1, 5_2"
3,816006,WV11PL701,5_2,"5_2, 1_G"
3,257506,SE32BA201,5_2,"1_1, 1_2"
3,257606,WF51BJ102,5_2,"5_2, 1_E"
3,250406,SB13BA201,5_2,"1_1, 5_2"
3,250506,SB38BA201,5_2,"1_1, 1_G"
3,256506,WS17BJ101,5_2,"1_E, 1_1"
3,816606,SD15CA201,5_2,"1_1, 5_2"
3,817006,N2D11T911,5_2,"1_1, 1_3"
3,816206,SS19BA201,5_2,"1_1, 1_G"
3,408606,SK16BA201,5_2,"5_2, 1_4"
3,408606,SK12BA201,5_2,"5_2, 1_4"
3,408606,SK11BA201,5_2,"5_2, 1_4"
3,408606,SK10BA201,5_2,"5_2, 1_4"
3,257606,WF21CL701,5_2,"1_9, 5_2"
3,816006,SD18BA201,5_2,"1_1, 5_2"
3,257606,WT11BJ101,5_2,"1_1, 1_E"
3,816206,N1D13T811,5_2,"1_1, 1_6"
3,250606,SB38BC101,5_2,"1_1, 1_6"
3,250506,SB38BC101,5_2,"1_1, 1_6"
3,S09406,SS32BA201,5_2,"1_1, 5_2"
3,253306,SE31BA201,5_2,"1_1, 1_2"
3,817006,SV32BA201,5_2,"1_1, 5_2"
3,816206,ND93CT713,5_2,"1_3, 1_1"
3,255306,SB15BA201,5_2,"1_1, 5_2"
3,816006,SD19BA201,5_2,"1_1, 5_2"
3,816006,SD14BA201,5_2,"1_1, 5_2"
3,816006,SD13BA201,5_2,"1_1, 5_2"
3,816006,SD19BA201,5_2,"1_1, 5_2"
3,816606,WS17PL701,5_2,"1_9, 5_2"
3,243306,SB39BA201,5_2,"1_1, 1_G"
3,S09806,WH11CH721,5_2,"1_G, 1_6"
3,408606,WS17PL701,5_2,1_E
3,253206,SF11CA201,5_2,"1_1, 5_2"
3,257306,WL18CJ101,5_2,"1_E, 5_2"
3,257306,WL13CJ101,5_2,"1_E, 5_2"
3,257306,WT14BJ101,5_2,"1_1, 1_E"
3,257306,WT12BJ101,5_2,"1_1, 1_E"
3,246806,SS14BC101,5_2,"1_1, 5_2"
3,253106,SF11CA201,5_2,"1_1, 5_2"
3,816506,SD12CA201,5_2,"1_1, 5_2"
3,254706,WB39BJ101,5_2,"1_E, 1_1"
3,254706,SE31BC101,5_2,"1_1, 1_2"
3,408606,SF41BC107,5_2,1_9
3,408606,SF41BC106,5_2,1_9
3,254806,SF11CA201,5_2,"1_1, 5_2"
3,816006,SV11BC102,5_2,"5_2, 1_E"
3,816506,SS14BA201,5_2,"1_1, 1_G"
3,408606,8A000H902,5_2,"5_2, 9_2"
3,816506,SB16CA201,5_2,"1_1, 5_2"
3,816606,SD13CA201,5_2,"1_1, 5_2"
3,816606,SD12CC102,5_2,"1_1, 1_2"
3,816606,SD12CA201,5_2,"1_1, 5_2"
3,254706,SS12BA201,5_2,"1_1, 1_G"
3,816506,SD14CA201,5_2,"1_1, 5_2"
3,816506,SS12BA201,5_2,"1_1, 1_G"
3,243006,SB38BA201,5_2,"1_1, 1_G"
3,816606,SS13BC107,5_2,"1_1, 9_4"
3,816606,SS12BC107,5_2,"1_1, 9_4"
3,816606,SS12BC106,5_2,"1_1, 9_4"
3,816506,WD17CL701,5_2,"5_2, 9_2"
3,816506,ST11CA201,5_2,"1_1, 5_2"
3,816006,SD17BA201,5_2,"1_1, 5_2"
3,816006,SD15BA201,5_2,"1_1, 5_2"
3,816006,SV14BC107,5_2,"5_2, 1_E"
3,816006,SV11BA201,5_2,"5_2, 1_1"
3,816006,SV32BC107,5_2,"5_2, 1_1"
3,816506,WN31CJ101,5_2,"1_E, 5_2"
3,816506,SS13BA201,5_2,"1_1, 1_G"
3,816506,SS15BA201,5_2,"1_1, 1_G"
3,265206,SS15BA201,5_2,"1_1, 1_G"
3,825906,SV31BA201,5_2,"1_1, 5_2"
3,825006,WD11CJ102,5_2,"5_2, 1_E"
3,S44706,WF61SL701,5_2,"5_2, 1_9"
3,S44706,WF61PL701,5_2,"5_2, 1_9"
3,825206,SN22BA201,5_2,"1_1, 1_G"
3,825906,SV14BA201,5_2,"5_2, 1_1"
3,824906,WE32BJ102,5_2,"5_2, 1_A"
3,824906,WE31BJ102,5_2,"5_2, 1_A"
3,824906,WS15BJ102,5_2,"1_E, 5_2"
3,265206,WB14BJ102,5_2,"1_1, 1_E"
3,825306,SF31CC107,5_2,"9_4, 1_2"
3,824906,WS53BJ101,5_2,"5_2, 1_E"
3,824906,WS34BJ101,5_2,"1_E, 5_2"
3,265406,WF61BJ102,5_2,"5_2, 1_E"
3,825006,WN22CJ102,5_2,"5_2, 1_E"
3,S44806,WF22CL701,5_2,"5_2, 1_9"
3,S44906,SB36BA201,5_2,"1_1, 1_2"
3,S44706,WH51CW725,5_2,"1_D, 1_3"
3,825006,WN21CJ102,5_2,"5_2, 1_E"
3,825906,SS11BA201,5_2,"1_1, 1_G"
3,824906,WD12BJ102,5_2,"5_2, 1_E"
3,825906,WV22BJ102,5_2,"5_2, 1_1"
3,825906,SS12BA201,5_2,"1_1, 1_G"
3,825906,WV35BJ102,5_2,"5_2, 1_E"
3,825906,WV33BJ102,5_2,"5_2, 1_E"
3,825806,WF51CL701,5_2,"1_9, 1_E"
3,S45106,SE52BA201,5_2,"1_1, 1_G"
3,S45006,SE52BA201,5_2,"1_1, 1_G"
3,S44906,SS15BA201,5_2,"1_1, 1_G"
3,S44906,SS12BA201,5_2,"1_1, 1_G"
3,S44906,SS11BA201,5_2,"1_1, 1_G"
3,265806,SL12CA201,5_2,"1_6, 1_1"
3,825206,WF61SL701,5_2,"5_2, 1_1"
3,265706,SB39BA201,5_2,"1_1, 1_G"
3,265706,SB38BA201,5_2,"1_1, 1_G"
3,824906,8A000H913,5_2,"9_2, 5_2"
3,S44806,SE32BA201,5_2,"1_1, 1_2"
3,265406,WF11CJ102,5_2,"5_2, 1_9"
3,265406,WB31BJ101,5_2,"1_E, 1_1"
3,265306,WB31BJ101,5_2,"1_E, 1_1"
3,S44806,NH11CH715,5_2,"1_3, 1_1"
3,S44806,NH11CD769,5_2,"5_2, 1_G"
3,S44706,NH11CH721,5_2,"1_3, 1_1"
3,S44706,NH11CD769,5_2,"5_2, 1_G"
3,825906,SV21BA201,5_2,"1_1, 5_2"
3,S44506,8A000H913,5_2,"9_2, 5_2"
3,825006,SN22CA201,5_2,"1_1, 1_G"
3,824906,WN22BJ102,5_2,"5_2, 1_E"
3,265406,SB32BA201,5_2,"1_1, 1_G"
3,825806,SV32BC107,5_2,"5_2, 1_1"
3,252106,9A000T501,1_1,"1_1, 1_6"
3,242806,WH12CT711,1_1,"1_1, 1_G"
3,256306,WH12CH716,1_1,"1_G, 1_1"
3,408506,WN31PB721,1_1,"1_1, 1_G"
3,256306,W1D16F856,1_1,"1_G, 1_D"
3,409306,SF71CA201,1_1,"1_1, 1_G"
3,245506,N1D11T821,1_1,"1_1, 1_G"
3,409306,WA100FB12,1_1,"1_G, 1_D"
3,815006,SB42BA201,1_1,"1_1, 1_5"
3,815906,SV68CA201,1_1,"1_1, 1_B"
3,409406,WA4I1TB57,1_1,"1_G, 1_5"
3,815906,W2D11T952,1_1,"1_G, 1_2"
3,242706,WH11CY711,1_1,"1_G, 1_1"
3,409206,WM1-ABM29,1_1,"1_1, 6_1"
3,816406,WF51PT761,1_1,"1_1, 1_2"
3,408506,WE41SL701,1_1,"5_2, 1_1"
3,245606,WM1-ABM29,1_1,"1_G, 1_1"
3,256306,WE51PB721,1_1,"1_1, 1_G"
3,814906,SN22BA201,1_1,"1_1, 1_G"
3,816306,WE52ST712,1_1,"1_1, 1_6"
3,247506,SD11BA201,1_1,"1_1, 1_G"
3,408506,WS14PT757,1_1,"1_1, 1_2"
3,242806,WA280BB2A,1_1,"1_G, 1_1"
3,814906,WF11CL701,1_1,"1_9, 5_2"
3,409406,WA100TB11,1_1,"1_G, 1_1"
3,252306,WE31PL701,1_1,"1_1, 1_E"
3,815906,WS17BJ101,1_1,"1_E, 5_2"
3,408506,2A000H002,1_1,1_G
3,408506,SE12CA201,1_1,"1_1, 1_2"
3,252306,WE41BJ101,1_1,"1_6, 1_1"
3,814906,SN25BA201,1_1,"1_1, 1_G"
3,816406,WF51PT761,1_1,"1_1, 1_2"
3,815906,ND93CT711,1_1,"1_3, 1_1"
3,816406,W2E51W926,1_1,"1_1, 1_G"
3,254306,WH11CT711,1_1,"1_1, 1_G"
3,254206,WH11CT711,1_1,"1_1, 1_G"
3,254106,WH11CT711,1_1,"1_1, 1_G"
3,252206,WH11CT711,1_1,"1_1, 1_G"
3,251906,WH11CT711,1_1,"1_1, 1_G"
3,251806,WH11CT711,1_1,"1_1, 1_G"
3,815006,WS55PF751,1_1,"1_G, 1_1"
3,409406,WE52PB721,1_1,"1_1, 1_6"
3,408506,WE11CB721,1_1,"1_3, 1_1"
3,S09306,ST16BA201,1_1,"1_1, 1_6"
3,409306,SF41BA201,1_1,"1_1, 1_A"
3,256306,ND92PF79A,1_1,"1_G, 1_6"
3,245506,WH11CY711,1_1,"1_G, 1_1"
3,815906,WD93CT753,1_1,"1_G, 1_D"
3,814906,WA230EB11,1_1,"1_G, 1_3"
3,409406,SE52BA201,1_1,"1_1, 5_2"
3,254306,SF61BA201,1_1,"1_1, 1_G"
3,252006,SF61BA201,1_1,"1_1, 1_G"
3,242806,WH31CY711,1_1,"1_G, 1_1"
3,814906,SN22BA201,1_1,"1_1, 1_G"
3,409206,WA600FB61,1_1,"1_G, 1_7"
3,242606,WD14PL701,1_1,"1_1, 1_6"
3,816406,WF51PT761,1_1,"1_1, 1_2"
3,816306,WF51PT761,1_1,"1_1, 1_2"
3,408506,WA280BB21,1_1,"1_G, 1_D"
3,254206,WH11CT711,1_1,"1_1, 1_G"
3,254306,SB18BA201,1_1,"1_1, 5_2"
3,254206,SB18BA201,1_1,"1_1, 5_2"
3,251206,WA230EB11,1_1,"1_G, 1_1"
3,409206,SF41BA201,1_1,"1_1, 1_A"
3,409206,ST21CC104,1_1,"1_1, 9_3"
3,409206,ST21CC102,1_1,"1_1, 9_3"
3,409206,ST21CC101,1_1,"1_1, 9_3"
3,409206,SF41BA201,1_1,"1_1, 1_A"
3,408506,SS13BA201,1_1,"1_1, 1_G"
3,254306,SB17BA201,1_1,"1_1, 5_2"
3,254206,SB16BA201,1_1,"1_1, 5_2"
3,254306,SB12BA201,1_1,"1_1, 5_2"
3,242506,SD19BA201,1_1,"1_1, 1_G"
3,251206,WA300TB31,1_1,"1_1, 1_6"
3,409306,SN21CA201,1_1,"1_1, 1_G"
3,816306,WE21PK724,1_1,"1_G, 1_1"
3,816306,W2D12T953,1_1,"1_G, 1_2"
3,247306,WE12CL701,1_1,"5_2, 1_1"
3,409406,SG13AA201,1_1,"1_1, 1_G"
3,816306,WD11CF751,1_1,"1_G, 1_1"
3,242706,SD16BA201,1_1,"1_1, 1_G"
3,816406,N1D14F883,1_1,"1_1, 1_G"
3,242606,SE41BC101,1_1,"1_1, 5_2"
3,246706,N1D14F832,1_1,"1_1, 1_G"
3,245506,SD36CA201,1_1,"1_1, 1_G"
3,254206,SN21CA201,1_1,"1_1, 1_G"
3,245506,WD15BJ101,1_1,"1_E, 5_2"
3,815906,SV37CC101,1_1,"5_2, 1_1"
3,251906,WA230EB11,1_1,"1_G, 1_1"
3,252206,WA230EB11,1_1,"1_G, 1_1"
3,254206,WA230EB11,1_1,"1_G, 1_1"
3,249206,WH11CH716,1_1,"1_G, 1_1"
3,S09306,SB19BC101,1_1,"1_1, 1_2"
3,408506,SE23BA201,1_1,"1_1, 1_G"
3,245506,WE51PE711,1_1,"1_G, 1_1"
3,245606,WH11CH716,1_1,"1_G, 1_1"
3,408506,SE52BC101,1_1,"1_1, 5_2"
3,816306,N1D14T821,1_1,"1_1, 1_6"
3,409406,SE11CC101,1_1,"1_1, 1_2"
3,251506,WA100TB11,1_1,"1_1, 1_G"
3,S42006,WH51CH716,1_1,"1_5, 1_G"
3,409306,SE51BA201,1_1,"1_1, 5_2"
3,409206,SE51BA201,1_1,"1_1, 5_2"
3,816406,SE11CC101,1_1,"1_1, 1_2"
3,242606,WB76BJ101,1_1,"1_E, 1_6"
3,252306,SS13BA201,1_1,"1_1, 1_G"
3,256306,SS13BA201,1_1,"1_1, 1_G"
3,816406,SD91CA201,1_1,"1_1, 5_2"
3,254106,SN21CA201,1_1,"1_1, 1_G"
3,252006,SN21CA201,1_1,"1_1, 1_G"
3,251906,SN21CA201,1_1,"1_1, 1_G"
3,252706,1A000E009,1_1,"1_G, 1_1"
3,408506,SS11BA201,1_1,"1_1, 1_G"
3,242006,SS14BA201,1_1,"1_1, 1_G"
3,S41906,SD11BA201,1_1,"1_1, 5_2"
3,254206,WA200EB11,1_1,"1_G, 1_1"
3,251606,WA200EB11,1_1,"1_G, 1_1"
3,816406,SS14BA201,1_1,"1_1, 1_G"
3,252206,WS13PF751,1_1,"1_5, 1_G"
3,252106,WS13PF751,1_1,"1_5, 1_G"
3,252006,WH11CF782,1_1,"1_G, 1_2"
3,251906,WS13PF751,1_1,"1_5, 1_G"
3,249306,SD19BA201,1_1,"1_1, 1_G"
3,245606,WE51PE711,1_1,"1_G, 1_1"
3,815906,SV31BA201,1_1,"1_1, 5_2"
3,252706,N1D13F832,1_1,"1_1, 1_G"
3,409406,WH11CT711,1_1,1_1
3,S09306,SB45BA201,1_1,"1_1, 5_2"
3,242806,SS15BA201,1_1,"1_1, 1_G"
3,251806,WA800FB82,1_1,"1_G, 1_1"
3,251706,WA800FB82,1_1,"1_G, 1_1"
3,245606,ND92PF787,1_1,"1_G, 1_6"
3,409406,SN21CA201,1_1,"1_1, 1_G"
3,815906,SE31BC103,1_1,"1_1, 1_2"
3,815906,SS18BA201,1_1,"1_1, 1_G"
3,256306,SN21BA201,1_1,"1_1, 1_G"
3,252306,SN21CA201,1_1,"1_1, 1_G"
3,816306,W1S12F851,1_1,"1_1, 1_2"
3,242006,WH21CY711,1_1,"1_G, 1_1"
3,242606,WH21CY711,1_1,"1_G, 1_1"
3,242506,WH21CY711,1_1,"1_G, 1_1"
3,242406,WH21CY711,1_1,"1_G, 1_1"
3,242406,N1D11F883,1_1,"1_1, 1_G"
3,252806,WF61ST761,1_1,"1_G, 1_1"
3,409406,SE41BC101,1_1,"1_1, 1_2"
3,242606,SS14BA201,1_1,"1_1, 1_G"
3,409306,ST21CC101,1_1,"1_1, 9_3"
3,409306,ST21CA201,1_1,"1_1, 9_3"
3,256306,WB38BJ101,1_1,"1_E, 1_1"
3,242506,WB39BJ101,1_1,"1_E, 1_1"
3,816406,SS11BA201,1_1,"1_1, 1_G"
3,408506,SC11BC101,1_1,"1_1, 1_2"
3,242806,WH11CJ101,1_1,"1_1, 1_E"
3,242706,WH22CJ101,1_1,"1_E, 1_1"
3,409206,SE41BC101,1_1,"1_1, 1_2"
3,408506,WE51BT1IB,1_1,1_E
3,245506,WA500EB11,1_1,"1_G, 1_1"
3,249306,SS18BA201,1_1,"1_1, 1_G"
3,409406,SE52BA201,1_1,"1_1, 5_2"
3,244806,WA230BB21,1_1,"1_G, 1_1"
3,251706,WA500EB11,1_1,"1_G, 1_1"
3,252306,SD31CA201,1_1,"1_1, 1_G"
3,815906,SV27CA201,1_1,"1_1, 5_2"
3,408506,SE31BC105,1_1,"1_2, 1_1"
3,252306,SD12BA201,1_1,"1_1, 1_G"
3,242006,SS11BA201,1_1,"1_1, 1_G"
3,254306,SE31BC101,1_1,"1_1, 1_2"
3,254306,SE32CC101,1_1,"1_1, 1_2"
3,248006,WS13PT771,1_1,"1_G, 1_1"
3,815906,SD19BA201,1_1,"1_1, 5_2"
3,S09306,SF11CA201,1_1,"1_1, 1_G"
3,245506,SS14BA201,1_1,"1_1, 1_G"
3,816306,WT11CF741,1_1,"1_3, 1_G"
3,247206,SS14BA201,1_1,"1_1, 1_G"
3,408506,SE62BA201,1_1,"1_1, 5_2"
3,408506,SE41BA201,1_1,"1_1, 1_2"
3,409306,SF41BA201,1_1,"1_1, 1_A"
3,249306,WF61PF761,1_1,"1_1, 1_G"
3,242706,SN21BA201,1_1,"1_1, 1_G"
3,242006,SE52BA201,1_1,"1_1, 1_2"
3,242406,SE52BA201,1_1,"1_1, 1_2"
3,242006,NH11CD769,1_1,"1_1, 1_G"
3,816306,SS11BA201,1_1,"1_1, 1_G"
3,254206,SS19BA201,1_1,"1_1, 1_G"
3,245506,SS11BA201,1_1,"1_1, 1_G"
3,246706,WH11CY711,1_1,"1_G, 1_1"
3,246606,WH51CY711,1_1,"1_G, 1_1"
3,409306,SE21BC101,1_1,"1_1, 1_G"
3,409206,SE21BC101,1_1,"1_1, 1_G"
3,252106,WH12CT711,1_1,"1_1, 1_G"
3,247306,SN31BA201,1_1,"1_1, 1_G"
3,815906,SF41CA201,1_1,"1_1, 5_2"
3,242506,WT11BJ101,1_1,"1_1, 1_E"
3,252906,WA200EB11,1_1,"1_G, 1_1"
3,252706,NH11CF781,1_1,"1_G, 1_1"
3,816306,2A800A060,1_1,"1_G, 1_6"
3,245606,SS16BA201,1_1,"1_1, 1_G"
3,816306,2A800A060,1_1,"1_G, 1_6"
3,409306,SE52BC105,1_1,"1_1, 5_2"
3,409306,SE52BC102,1_1,"1_1, 5_2"
3,409206,SE52BC105,1_1,"1_1, 5_2"
3,256306,SB55CA201,1_1,"1_1, 1_2"
3,256306,SB53CA201,1_1,"1_1, 1_2"
3,254206,SN31CA201,1_1,"1_1, 1_G"
3,249306,WF61PT761,1_1,"1_G, 1_1"
3,102221,1A000E008,1_1,"1_G, 1_1"
3,252906,SD12BA201,1_1,"1_1, 1_G"
3,814806,SY57BA201,1_1,"1_1, 1_2"
3,249306,W1D11TM51,1_1,"1_1, 1_D"
3,S41106,SE42BC101,1_1,"1_1, 1_G"
3,816406,N1D14F883,1_1,"1_1, 1_G"
3,816306,N1D14F883,1_1,"1_1, 1_G"
3,242806,SS11BA201,1_1,"1_1, 1_G"
3,242606,SD11BA201,1_1,"1_1, 1_G"
3,409306,SE51BC101,1_1,"1_1, 5_2"
3,408506,SE23BC101,1_1,"1_1, 1_G"
3,409306,SS11BA201,1_1,"1_1, 1_G"
3,S09306,SS32BC101,1_1,"1_1, 1_9"
3,249306,SF41CA201,1_1,"1_1, 1_G"
3,252806,W1D11T852,1_1,"1_1, 1_G"
3,408506,SE44BC101,1_1,"1_1, 1_2"
3,S09206,SS36BA201,1_1,"1_1, 5_2"
3,247406,WE41SB728,1_1,"1_1, 1_2"
3,S09306,SB23BA201,1_1,"1_1, 5_2"
3,S09306,SB19BA201,1_1,"1_1, 1_2"
3,S09306,SB17BA201,1_1,"1_1, 1_2"
3,408506,SE24BC101,1_1,"1_1, 1_G"
3,408506,SE24BA201,1_1,"1_1, 1_G"
3,242506,SF72BA201,1_1,"1_1, 1_8"
3,245506,SD18BA201,1_1,"1_1, 1_G"
3,409306,WA240BB21,1_1,"1_G, 1_D"
3,251606,WD91SF753,1_1,"1_G, 1_2"
3,252706,WH41CL701,1_1,1_6
3,238806,WA500FB51,1_1,"1_G, 1_D"
3,409206,ST23CA201,1_1,"1_1, 9_3"
3,815906,SE11CC101,1_1,"1_1, 1_2"
3,814906,SN25BC101,1_1,"1_1, 1_2"
3,816406,SD17CC101,1_1,"1_1, 1_2"
3,S09306,SB74BA201,1_1,"1_1, 5_2"
3,S09306,SS14BC102,1_1,"1_1, 1_6"
3,249206,SS16BA201,1_1,"1_1, 1_G"
3,249206,SS12BA201,1_1,"1_1, 1_G"
3,249206,SS11BA201,1_1,"1_1, 1_G"
3,409406,SN21CA201,1_1,"1_1, 1_G"
3,242506,WH51CY711,1_1,"1_G, 1_1"
3,409206,SE51BA201,1_1,"1_1, 5_2"
3,816406,SD14CA201,1_1,"1_1, 5_2"
3,816306,SD16CA201,1_1,"1_1, 5_2"
3,408506,SN31BA201,1_1,"1_1, 1_D"
3,S09206,SN31BA201,1_1,"1_1, 1_G"
3,409206,SN21CA201,1_1,"1_1, 1_G"
3,242806,SE41BA201,1_1,"1_1, 1_2"
3,408506,SG24BC103,1_1,"1_1, 1_2"
3,242106,WE52SL701,1_1,"1_1, 9_2"
3,816306,WD11CT852,1_1,"1_1, 1_G"
3,242206,SE12CA201,1_1,"1_1, 1_G"
3,815906,SE11CA201,1_1,"1_1, 1_G"
3,244706,WE52ST712,1_1,"1_1, 1_G"
3,242006,WF91CF761,1_1,"1_G, 1_2"
3,815906,SD93CA201,1_1,"1_1, 5_2"
3,242606,SB39BA201,1_1,"1_1, 1_G"
3,242006,SB39BA201,1_1,"1_1, 1_G"
3,246606,WA100FB12,1_1,"1_G, 2_4"
3,242406,SS13BA201,1_1,"1_1, 1_G"
3,245506,SD18BA201,1_1,"1_1, 1_G"
3,256306,SE11CA201,1_1,"1_1, 1_G"
3,409406,SE11CA201,1_1,"1_1, 1_2"
3,409206,SE11CA201,1_1,"1_1, 1_2"
3,816406,WE21PK724,1_1,"1_G, 1_1"
3,409406,SG23FA201,1_1,"1_1, 1_7"
3,251206,WH12CE711,1_1,"1_G, 1_1"
3,242806,SB31BA201,1_1,"1_1, 1_G"
3,245506,WN21ST713,1_1,"1_1, 4_1"
3,251406,SF41CA201,1_1,"1_1, 1_G"
3,409306,SF51BA201,1_1,"1_1, 1_G"
3,409206,SF51BA201,1_1,"1_1, 1_G"
3,256306,NH51CD71D,1_1,"1_G, 1_1"
3,408506,SS27BA201,1_1,"1_1, 1_5"
3,408506,SS16BA201,1_1,"1_1, 1_G"
3,242806,SB38BA201,1_1,"1_1, 1_G"
3,242506,SB38BA201,1_1,"1_1, 1_G"
3,252706,N1D13F832,1_1,"1_1, 1_G"
3,242606,SB39BA201,1_1,"1_1, 1_G"
3,251706,WN41CE711,1_1,"1_1, 2_4"
3,S09306,SS32BA201,1_1,"1_1, 5_2"
3,408506,SE63BA201,1_1,"1_1, 5_2"
3,409206,SS38BA201,1_1,"1_1, 1_2"
3,251906,WH12CT711,1_1,"1_1, 1_G"
3,409306,SE51BA201,1_1,"1_1, 5_2"
3,816306,SE51BC103,1_1,"1_1, 1_7"
3,816306,WA240BB21,1_1,"1_G, 1_1"
3,252706,SD11BA201,1_1,"1_1, 1_G"
3,S09306,SS23BA201,1_1,"1_1, 1_3"
3,245506,WA230BB21,1_1,"1_G, 1_1"
3,242006,SB13BA201,1_1,"1_1, 5_2"
3,252906,WM1-GBM29,1_1,"1_G, 1_1"
3,252806,WM1-GBM29,1_1,"1_G, 1_1"
3,409406,ST12CC102,1_1,"1_1, 1_7"
3,814306,SD63BC101,1_1,"1_1, 9_4"
3,408906,WA500FB41,1_1,"1_G, 1_6"
3,816306,2A400H001,1_1,"1_G, 1_1"
3,815906,N2D11T911,1_1,"1_1, 1_3"
3,408506,SE62BC101,1_1,"1_1, 1_6"
3,S41106,SD11BA201,1_1,"1_1, 5_2"
3,256306,SB11CC101,1_1,"1_1, 5_2"
3,242706,SD17BA201,1_1,"1_1, 1_G"
3,242706,SD16BA201,1_1,"1_1, 1_G"
3,242806,SD17BA201,1_1,"1_1, 1_G"
3,254206,SB11CA201,1_1,"1_1, 5_2"
3,254206,SB10CA201,1_1,"1_1, 5_2"
3,409406,ST12CA201,1_1,"1_1, 1_A"
3,248106,WE21SE711,1_1,"1_D, 6_1"
3,408506,SS27BC101,1_1,"1_1, 9_2"
3,252306,SB38BC101,1_1,"1_1, 1_6"
3,409206,SS17BA201,1_1,"1_1, 1_G"
3,409406,SB15BA201,1_1,"1_1, 1_G"
3,816406,SS37BA201,1_1,"1_1, 1_G"
3,409306,SE32BC101,1_1,"1_2, 1_1"
3,409306,SE32BA201,1_1,"1_2, 1_1"
3,245506,SS13BA201,1_1,"1_1, 1_G"
3,816406,WD93CF75E,1_1,"1_G, 1_1"
3,815906,SE11CA201,1_1,"1_1, 1_G"
3,242806,SB38BC101,1_1,"1_1, 1_6"
3,252006,W1D13TM51,1_1,"1_1, 1_D"
3,251806,W1D13TM51,1_1,"1_1, 1_D"
3,252806,SF51CA201,1_1,"1_1, 1_G"
3,409306,WN31PL701,1_1,1_E
3,S09206,SF72BA201,1_1,1_1
3,815906,SV14BA201,1_1,"5_2, 1_1"
3,815906,SV11BC101,1_1,"5_2, 1_E"
3,408506,WE11CF2IA,1_1,1_A
3,S40506,WS14PF751,1_1,"5_2, 1_1"
3,409406,SS39BA201,1_1,"1_1, 1_2"
3,252306,SB18BA201,1_1,"1_1, 5_2"
3,249206,NH11CH711,1_1,"1_1, 1_G"
3,246706,WA200EB11,1_1,"1_G, 1_1"
3,252906,N1D13TM21,1_1,"1_1, 1_3"
3,815906,WH51CH716,1_1,"1_G, 1_D"
3,816406,SE42BA201,1_1,"1_1, 1_2"
3,S41106,SE42BC101,1_1,"1_1, 1_G"
3,S41206,W1D18T853,1_1,1_G
3,S42006,SS14BA201,1_1,"1_1, 1_G"
3,246706,NH91CB711,1_1,"1_3, 1_D"
3,409406,SE32BC101,1_1,"1_2, 1_1"
3,816306,N1D14F883,1_1,"1_1, 1_G"
3,408506,WN21CF2IA,1_1,1_6
3,408506,WN31BF1H1,1_1,1_G
3,814806,SB48BC101,1_1,"9_4, 1_1"
3,409306,SE52BC101,1_1,"1_1, 5_2"
3,409406,SE51BA201,1_1,"1_1, 5_2"
3,252306,WD12BJ101,1_1,"1_E, 5_2"
3,252306,WD11BJ101,1_1,"1_E, 5_2"
3,245606,WH11CY711,1_1,"1_G, 1_1"
3,816306,N1D12T831,1_1,"1_1, 1_6"
3,409206,WE31PL701,1_1,"1_1, 1_E"
3,242406,WE32CB721,1_1,"1_1, 1_G"
3,S09206,SS35BA201,1_1,"1_1, 5_2"
3,S09206,SD15CA201,1_1,"1_1, 5_2"
3,S09206,SD11CA201,1_1,"1_1, 5_2"
3,249306,N1D14T813,1_1,"1_1, 1_G"
3,816406,SB14CA201,1_1,"1_1, 5_2"
3,408506,SS14BC101,1_1,"1_7, 1_1"
3,246706,WM1-ABM29,1_1,"1_G, 1_1"
3,S09306,SS35BA201,1_1,"1_1, 5_2"
3,S09306,SS32BA201,1_1,"1_1, 5_2"
3,242306,SD16BA201,1_1,"1_1, 1_G"
3,S09306,SS15BA201,1_1,"1_1, 1_G"
3,256306,SS16BC101,1_1,"1_1, 5_2"
3,242006,WA200EB11,1_1,"1_G, 1_1"
3,238806,WD92PT752,1_1,"1_1, 1_G"
3,249306,WH22CE711,1_1,"1_G, 1_1"
3,249206,WH22CE711,1_1,"1_G, 1_1"
3,S09206,SC38CA201,1_1,"1_1, 1_G"
3,252806,SD13BC101,1_1,"1_1, 1_5"
3,816406,SS16BC101,1_1,"1_1, 9_4"
3,409206,SN22BA201,1_1,"1_1, 1_G"
3,S09306,SB12BA201,1_1,"1_1, 1_2"
3,251906,3A000F003,1_1,"1_1, 5_2"
3,251806,3A000F003,1_1,"1_1, 5_2"
3,251106,3A000F003,1_1,"1_1, 5_2"
3,816306,SS13BA202,1_1,"1_1, 1_G"
3,408506,SE63BA201,1_1,"1_1, 5_2"
